ID,NAME,LAT,LONG,ELEVATION
517,46-0208333_7-4166667p,46.02,7.42,2795.2
518,46-0208333_7-4375000p,46.02,7.44,2598.2
519,46-0208333_7-4583333p,46.02,7.46,2234
520,46-0208333_7-4791667p,46.02,7.48,2061.5
521,46-0208333_7-5000000p,46.02,7.5,3217.5
522,46-0208333_7-5208333p,46.02,7.52,3144.2
523,46-0208333_7-5416667p,46.02,7.54,2934.8
524,46-0208333_7-5625000p,46.02,7.56,2907.5
525,46-0208333_7-5833333p,46.02,7.58,3431.2
526,46-0208333_7-6041667p,46.02,7.6,3178.5
527,46-0208333_7-6250000p,46.02,7.63,3106
528,46-0208333_7-6458333p,46.02,7.65,2820
529,46-0208333_7-6666667p,46.02,7.67,2671
530,46-0208333_7-6875000p,46.02,7.69,2621
531,46-0208333_7-7083333p,46.02,7.71,2342.2
532,46-0208333_7-7291667p,46.02,7.73,1819.5
533,46-0208333_7-7500000p,46.02,7.75,2093.2
534,46-0208333_7-7708333p,46.02,7.77,2372.2
535,46-0208333_7-7916667p,46.02,7.79,2719
536,46-0208333_7-8125000p,46.02,7.81,2856.8
537,46-0208333_7-8333333p,46.02,7.83,3055
538,46-0208333_7-8541667p,46.02,7.85,3311
539,46-0208333_7-8750000p,46.02,7.88,3798.5
540,46-0208333_7-8958333p,46.02,7.9,3655.8
541,46-0208333_7-9166667p,46.02,7.92,3028.2
542,46-0208333_7-9375000p,46.02,7.94,2809.5
543,46-0208333_7-9583333p,46.02,7.96,2553.2
544,46-0208333_7-9791667p,46.02,7.98,2808
545,46-0208333_8-0000000p,46.02,8,2784
546,46-0208333_8-0208333p,46.02,8.02,2265.2
547,46-0208333_8-0416667p,46.02,8.04,1981.2
548,46-0208333_8-0625000p,46.02,8.06,2229.8
549,46-0208333_8-7708333p,46.02,8.77,463.5
550,46-0208333_8-7916667p,46.02,8.79,695.2
551,46-0208333_8-8125000p,46.02,8.81,816
552,46-0208333_8-8333333p,46.02,8.83,696.5
553,46-0208333_8-8541667p,46.02,8.85,601.5
554,46-0208333_8-8750000p,46.02,8.88,710.5
555,46-0208333_8-8958333p,46.02,8.9,360.8
556,46-0208333_8-9166667p,46.02,8.92,331.8
557,46-0208333_8-9375000p,46.02,8.94,368
558,46-0208333_8-9583333p,46.02,8.96,399.2
559,46-0208333_8-9791667p,46.02,8.98,735
560,46-0208333_9-0000000p,46.02,9,529.5
561,46-0208333_9-0208333p,46.02,9.02,249
562,46-0208333_9-0416667p,46.02,9.04,238
563,46-0208333_9-0625000p,46.02,9.06,236
564,46-0416667_6-8541667p,46.04,6.85,2466
565,46-0416667_6-8750000p,46.04,6.88,2334.2
566,46-0416667_6-8958333p,46.04,6.9,1886.5
567,46-0416667_6-9166667p,46.04,6.92,1509
568,46-0416667_6-9375000p,46.04,6.94,1882.8
569,46-0416667_6-9583333p,46.04,6.96,2132.8
570,46-0416667_6-9791667p,46.04,6.98,1933
571,46-0416667_7-0000000p,46.04,7,2045.2
572,46-0416667_7-0208333p,46.04,7.02,2518.5
573,46-0416667_7-0416667p,46.04,7.04,2404.8
574,46-0416667_7-0625000p,46.04,7.06,2064
575,46-0416667_7-0833333p,46.04,7.08,1586.8
576,46-0416667_7-1041667p,46.04,7.1,1638.5
577,46-0416667_7-1250000p,46.04,7.13,999.2
578,46-0416667_7-1458333p,46.04,7.15,1223.2
579,46-0416667_7-1666667p,46.04,7.17,1956.5
580,46-0416667_7-1875000p,46.04,7.19,2258.5
581,46-0416667_7-2083333p,46.04,7.21,1831
582,46-0416667_7-2291667p,46.04,7.23,2023
583,46-0416667_7-2500000p,46.04,7.25,1924
584,46-0416667_7-2708333p,46.04,7.27,1697.5
585,46-0416667_7-2916667p,46.04,7.29,1661.8
586,46-0416667_7-3125000p,46.04,7.31,2152
587,46-0416667_7-3333333p,46.04,7.33,2735
588,46-0416667_7-3541667p,46.04,7.35,3085
589,46-0416667_7-3750000p,46.04,7.38,2646.8
590,46-0416667_7-3958333p,46.04,7.4,2470.2
591,46-0416667_7-4166667p,46.04,7.42,2896.5
592,46-0416667_7-4375000p,46.04,7.44,2910.5
593,46-0416667_7-4583333p,46.04,7.46,2308.8
594,46-0416667_7-4791667p,46.04,7.48,1930
595,46-0416667_7-5000000p,46.04,7.5,3072.5
596,46-0416667_7-5208333p,46.04,7.52,2917.8
597,46-0416667_7-5416667p,46.04,7.54,2441.2
598,46-0416667_7-5625000p,46.04,7.56,2540.8
599,46-0416667_7-5833333p,46.04,7.58,3401.2
600,46-0416667_7-6041667p,46.04,7.6,3869
601,46-0416667_7-6250000p,46.04,7.63,3294
602,46-0416667_7-6458333p,46.04,7.65,3351.8
603,46-0416667_7-6666667p,46.04,7.67,3288.8
604,46-0416667_7-6875000p,46.04,7.69,2904.2
605,46-0416667_7-7083333p,46.04,7.71,2514
606,46-0416667_7-7291667p,46.04,7.73,2524
607,46-0416667_7-7500000p,46.04,7.75,1854
608,46-0416667_7-7708333p,46.04,7.77,2485.2
609,46-0416667_7-7916667p,46.04,7.79,2952
610,46-0416667_7-8125000p,46.04,7.81,2826.2
611,46-0416667_7-8333333p,46.04,7.83,2918.8
612,46-0416667_7-8541667p,46.04,7.85,3248
613,46-0416667_7-8750000p,46.04,7.88,3573.2
614,46-0416667_7-8958333p,46.04,7.9,3361.5
615,46-0416667_7-9166667p,46.04,7.92,3055.2
616,46-0416667_7-9375000p,46.04,7.94,2430
617,46-0416667_7-9583333p,46.04,7.96,2504.5
618,46-0416667_7-9791667p,46.04,7.98,2758.5
619,46-0416667_8-0000000p,46.04,8,2886.2
620,46-0416667_8-0208333p,46.04,8.02,2456.2
621,46-0416667_8-0416667p,46.04,8.04,2015.2
622,46-0416667_8-0625000p,46.04,8.06,1670
623,46-0416667_8-7708333p,46.04,8.77,578
624,46-0416667_8-7916667p,46.04,8.79,841.2
625,46-0416667_8-8125000p,46.04,8.81,1275.2
626,46-0416667_8-8333333p,46.04,8.83,977
627,46-0416667_8-8541667p,46.04,8.85,753
628,46-0416667_8-8750000p,46.04,8.88,833.8
629,46-0416667_8-8958333p,46.04,8.9,623.2
630,46-0416667_8-9166667p,46.04,8.92,331
631,46-0416667_8-9375000p,46.04,8.94,452.5
632,46-0416667_8-9583333p,46.04,8.96,373.8
633,46-0416667_8-9791667p,46.04,8.98,587
634,46-0416667_9-0000000p,46.04,9,1149
635,46-0416667_9-0208333p,46.04,9.02,830.5
636,46-0416667_9-0416667p,46.04,9.04,546.2
637,46-0416667_9-0625000p,46.04,9.06,701.5
638,46-0416667_9-0833333p,46.04,9.08,585.2
639,46-0416667_9-1041667p,46.04,9.1,335.5
640,46-0625000_6-8541667p,46.06,6.85,2354.5
641,46-0625000_6-8750000p,46.06,6.88,2321.5
642,46-0625000_6-8958333p,46.06,6.9,2315.2
643,46-0625000_6-9166667p,46.06,6.92,1862
644,46-0625000_6-9375000p,46.06,6.94,1380.2
645,46-0625000_6-9583333p,46.06,6.96,1657.8
646,46-0625000_6-9791667p,46.06,6.98,1508
647,46-0625000_7-0000000p,46.06,7,1633.2
648,46-0625000_7-0208333p,46.06,7.02,1794.2
649,46-0625000_7-0416667p,46.06,7.04,1694.8
650,46-0625000_7-0625000p,46.06,7.06,1159
651,46-0625000_7-0833333p,46.06,7.08,1968.5
652,46-0625000_7-1041667p,46.06,7.1,2294
653,46-0625000_7-1250000p,46.06,7.13,1033.5
654,46-0625000_7-1458333p,46.06,7.15,1051.8
655,46-0625000_7-1666667p,46.06,7.17,1742.5
656,46-0625000_7-1875000p,46.06,7.19,1610
657,46-0625000_7-2083333p,46.06,7.21,1124
658,46-0625000_7-2291667p,46.06,7.23,1008.5
659,46-0625000_7-2500000p,46.06,7.25,1379.2
660,46-0625000_7-2708333p,46.06,7.27,1953.2
661,46-0625000_7-2916667p,46.06,7.29,2513
662,46-0625000_7-3125000p,46.06,7.31,2678
663,46-0625000_7-3333333p,46.06,7.33,3051
664,46-0625000_7-3541667p,46.06,7.35,2928
665,46-0625000_7-3750000p,46.06,7.38,2419.8
666,46-0625000_7-3958333p,46.06,7.4,2626.8
667,46-0625000_7-4166667p,46.06,7.42,3151.2
668,46-0625000_7-4375000p,46.06,7.44,2964.8
669,46-0625000_7-4583333p,46.06,7.46,2469.5
670,46-0625000_7-4791667p,46.06,7.48,1959
671,46-0625000_7-5000000p,46.06,7.5,2713
672,46-0625000_7-5208333p,46.06,7.52,2480
673,46-0625000_7-5416667p,46.06,7.54,2173
674,46-0625000_7-5625000p,46.06,7.56,2804.2
675,46-0625000_7-5833333p,46.06,7.58,3474.5
676,46-0625000_7-6041667p,46.06,7.6,3464
677,46-0625000_7-6250000p,46.06,7.63,2660.8
678,46-0625000_7-6458333p,46.06,7.65,2930
679,46-0625000_7-6666667p,46.06,7.67,3388
680,46-0625000_7-6875000p,46.06,7.69,3468
681,46-0625000_7-7083333p,46.06,7.71,3048.8
682,46-0625000_7-7291667p,46.06,7.73,3045.5
683,46-0625000_7-7500000p,46.06,7.75,1809.5
684,46-0625000_7-7708333p,46.06,7.77,1763.5
685,46-0625000_7-7916667p,46.06,7.79,2310.2
686,46-0625000_7-8125000p,46.06,7.81,2592
687,46-0625000_7-8333333p,46.06,7.83,3251.2
688,46-0625000_7-8541667p,46.06,7.85,3681
689,46-0625000_7-8750000p,46.06,7.88,3403.5
690,46-0625000_7-8958333p,46.06,7.9,3276
691,46-0625000_7-9166667p,46.06,7.92,2957.2
692,46-0625000_7-9375000p,46.06,7.94,2322.2
693,46-0625000_7-9583333p,46.06,7.96,2610.5
694,46-0625000_7-9791667p,46.06,7.98,2789.5
695,46-0625000_8-0000000p,46.06,8,2916.8
696,46-0625000_8-0208333p,46.06,8.02,2834.2
697,46-0625000_8-0416667p,46.06,8.04,2282.2
698,46-0625000_8-0625000p,46.06,8.06,1921.8
699,46-0625000_8-0833333p,46.06,8.08,1122.5
700,46-0625000_8-1041667p,46.06,8.1,991
701,46-0625000_8-6666667p,46.06,8.67,377.5
702,46-0625000_8-6875000p,46.06,8.69,276.8
703,46-0625000_8-7083333p,46.06,8.71,193
704,46-0625000_8-7291667p,46.06,8.73,417
705,46-0625000_8-7500000p,46.06,8.75,703.5
706,46-0625000_8-7708333p,46.06,8.77,627
707,46-0625000_8-7916667p,46.06,8.79,767.5
708,46-0625000_8-8125000p,46.06,8.81,1092.2
709,46-0625000_8-8333333p,46.06,8.83,1287.2
710,46-0625000_8-8541667p,46.06,8.85,1386.5
711,46-0625000_8-8750000p,46.06,8.88,1098.5
712,46-0625000_8-8958333p,46.06,8.9,793.8
713,46-0625000_8-9166667p,46.06,8.92,427.5
714,46-0625000_8-9375000p,46.06,8.94,463.2
715,46-0625000_8-9583333p,46.06,8.96,486.8
716,46-0625000_8-9791667p,46.06,8.98,585
717,46-0625000_9-0000000p,46.06,9,978.2
718,46-0625000_9-0208333p,46.06,9.02,1253.8
719,46-0625000_9-0416667p,46.06,9.04,1400.5
720,46-0625000_9-0625000p,46.06,9.06,1528
721,46-0625000_9-0833333p,46.06,9.08,1119.8
722,46-0625000_9-1041667p,46.06,9.1,878.5
723,46-0625000_9-1250000p,46.06,9.13,671.5
724,46-0833333_5-9791667p,46.08,5.98,647
725,46-0833333_6-0000000p,46.08,6,707.5
726,46-0833333_6-0208333p,46.08,6.02,730.2
727,46-0833333_6-0416667p,46.08,6.04,759.5
728,46-0833333_6-1250000p,46.08,6.13,989.8
729,46-0833333_6-8125000p,46.08,6.81,1115
730,46-0833333_6-8333333p,46.08,6.83,1157.2
731,46-0833333_6-8541667p,46.08,6.85,1805.5
732,46-0833333_6-8750000p,46.08,6.88,2496.2
733,46-0833333_6-8958333p,46.08,6.9,2124
734,46-0833333_6-9166667p,46.08,6.92,2093.8
735,46-0833333_6-9375000p,46.08,6.94,1848.8
736,46-0833333_6-9583333p,46.08,6.96,1158.2
737,46-0833333_6-9791667p,46.08,6.98,1374
738,46-0833333_7-0000000p,46.08,7,1573.2
739,46-0833333_7-0208333p,46.08,7.02,1044
740,46-0833333_7-0416667p,46.08,7.04,814.8
741,46-0833333_7-0625000p,46.08,7.06,760.8
742,46-0833333_7-0833333p,46.08,7.08,1122.8
743,46-0833333_7-1041667p,46.08,7.1,1182
744,46-0833333_7-1250000p,46.08,7.13,850.5
745,46-0833333_7-1458333p,46.08,7.15,797
746,46-0833333_7-1666667p,46.08,7.17,1166.2
747,46-0833333_7-1875000p,46.08,7.19,1221
748,46-0833333_7-2083333p,46.08,7.21,948.2
749,46-0833333_7-2291667p,46.08,7.23,1246
750,46-0833333_7-2500000p,46.08,7.25,2085.5
751,46-0833333_7-2708333p,46.08,7.27,2447.2
752,46-0833333_7-2916667p,46.08,7.29,2877.8
753,46-0833333_7-3125000p,46.08,7.31,2924
754,46-0833333_7-3333333p,46.08,7.33,2954.5
755,46-0833333_7-3541667p,46.08,7.35,2993
756,46-0833333_7-3750000p,46.08,7.38,2500
757,46-0833333_7-3958333p,46.08,7.4,2580.5
758,46-0833333_7-4166667p,46.08,7.42,3088.2
759,46-0833333_7-4375000p,46.08,7.44,3077.8
760,46-0833333_7-4583333p,46.08,7.46,2424.2
761,46-0833333_7-4791667p,46.08,7.48,2015
762,46-0833333_7-5000000p,46.08,7.5,1799.8
763,46-0833333_7-5208333p,46.08,7.52,1812
764,46-0833333_7-5416667p,46.08,7.54,2387
765,46-0833333_7-5625000p,46.08,7.56,3062.5
766,46-0833333_7-5833333p,46.08,7.58,3253.2
767,46-0833333_7-6041667p,46.08,7.6,3288.5
768,46-0833333_7-6250000p,46.08,7.63,2600.5
769,46-0833333_7-6458333p,46.08,7.65,3184.2
770,46-0833333_7-6666667p,46.08,7.67,3450
771,46-0833333_7-6875000p,46.08,7.69,3543
772,46-0833333_7-7083333p,46.08,7.71,2648.8
773,46-0833333_7-7291667p,46.08,7.73,2412.5
774,46-0833333_7-7500000p,46.08,7.75,1852.2
775,46-0833333_7-7708333p,46.08,7.77,1571
776,46-0833333_7-7916667p,46.08,7.79,2484.8
777,46-0833333_7-8125000p,46.08,7.81,3102.2
778,46-0833333_7-8333333p,46.08,7.83,3536
779,46-0833333_7-8541667p,46.08,7.85,3908
780,46-0833333_7-8750000p,46.08,7.88,3094.5
781,46-0833333_7-8958333p,46.08,7.9,2858.2
782,46-0833333_7-9166667p,46.08,7.92,2820.5
783,46-0833333_7-9375000p,46.08,7.94,2223.5
784,46-0833333_7-9583333p,46.08,7.96,2289.5
785,46-0833333_7-9791667p,46.08,7.98,2371
786,46-0833333_8-0000000p,46.08,8,3119.5
787,46-0833333_8-0208333p,46.08,8.02,2832.2
788,46-0833333_8-0416667p,46.08,8.04,2439.8
789,46-0833333_8-0625000p,46.08,8.06,2356
790,46-0833333_8-0833333p,46.08,8.08,1792.2
791,46-0833333_8-1041667p,46.08,8.1,1368
792,46-0833333_8-1250000p,46.08,8.13,1849.5
793,46-0833333_8-1458333p,46.08,8.15,2032.2
794,46-0833333_8-6041667p,46.08,8.6,728
795,46-0833333_8-6250000p,46.08,8.63,661.5
796,46-0833333_8-6458333p,46.08,8.65,789
797,46-0833333_8-6666667p,46.08,8.67,660.2
798,46-0833333_8-6875000p,46.08,8.69,194.5
799,46-0833333_8-7083333p,46.08,8.71,244.5
800,46-0833333_8-7291667p,46.08,8.73,602
801,46-0833333_8-7500000p,46.08,8.75,1089
802,46-0833333_8-7708333p,46.08,8.77,1127
803,46-0833333_8-7916667p,46.08,8.79,898
804,46-0833333_8-8125000p,46.08,8.81,782
805,46-0833333_8-8333333p,46.08,8.83,1433.2
806,46-0833333_8-8541667p,46.08,8.85,1593
807,46-0833333_8-8750000p,46.08,8.88,1211.5
808,46-0833333_8-8958333p,46.08,8.9,783.8
809,46-0833333_8-9166667p,46.08,8.92,479
810,46-0833333_8-9375000p,46.08,8.94,737.5
811,46-0833333_8-9583333p,46.08,8.96,656.5
812,46-0833333_8-9791667p,46.08,8.98,754
813,46-0833333_9-0000000p,46.08,9,820.8
814,46-0833333_9-0208333p,46.08,9.02,1023
815,46-0833333_9-0416667p,46.08,9.04,1163
816,46-0833333_9-0625000p,46.08,9.06,1412.8
817,46-0833333_9-0833333p,46.08,9.08,1170
818,46-0833333_9-1041667p,46.08,9.1,1107.5
819,46-0833333_9-1250000p,46.08,9.13,744.8
820,46-1041667_5-9375000p,46.1,5.94,520
821,46-1041667_5-9583333p,46.1,5.96,534
822,46-1041667_5-9791667p,46.1,5.98,544
823,46-1041667_6-0000000p,46.1,6,581.8
824,46-1041667_6-0208333p,46.1,6.02,600.5
825,46-1041667_6-0416667p,46.1,6.04,595.5
826,46-1041667_6-0625000p,46.1,6.06,621.5
827,46-1041667_6-0833333p,46.1,6.08,642.8
828,46-1041667_6-1041667p,46.1,6.1,699
829,46-1041667_6-1250000p,46.1,6.13,1159.2
830,46-1041667_6-1458333p,46.1,6.15,1229.2
831,46-1041667_6-1666667p,46.1,6.17,918.8
832,46-1041667_6-7708333p,46.1,6.77,2069.8
833,46-1041667_6-7916667p,46.1,6.79,2234
834,46-1041667_6-8125000p,46.1,6.81,2165.5
835,46-1041667_6-8333333p,46.1,6.83,1225.2
836,46-1041667_6-8541667p,46.1,6.85,1606
837,46-1041667_6-8750000p,46.1,6.88,2644.2
838,46-1041667_6-8958333p,46.1,6.9,2065
839,46-1041667_6-9166667p,46.1,6.92,2361.5
840,46-1041667_6-9375000p,46.1,6.94,2337.8
841,46-1041667_6-9583333p,46.1,6.96,1907.8
842,46-1041667_6-9791667p,46.1,6.98,1402.5
843,46-1041667_7-0000000p,46.1,7,1280.5
844,46-1041667_7-0208333p,46.1,7.02,1504.5
845,46-1041667_7-0416667p,46.1,7.04,879.2
846,46-1041667_7-0625000p,46.1,7.06,478.8
847,46-1041667_7-0833333p,46.1,7.08,735.8
848,46-1041667_7-1041667p,46.1,7.1,970
849,46-1041667_7-1250000p,46.1,7.13,1549.8
850,46-1041667_7-1458333p,46.1,7.15,1422.2
851,46-1041667_7-1666667p,46.1,7.17,1329.2
852,46-1041667_7-1875000p,46.1,7.19,1619.8
853,46-1041667_7-2083333p,46.1,7.21,1522.2
854,46-1041667_7-2291667p,46.1,7.23,1645
855,46-1041667_7-2500000p,46.1,7.25,2525.8
856,46-1041667_7-2708333p,46.1,7.27,2717.5
857,46-1041667_7-2916667p,46.1,7.29,2592.5
858,46-1041667_7-3125000p,46.1,7.31,2471.8
859,46-1041667_7-3333333p,46.1,7.33,2736.5
860,46-1041667_7-3541667p,46.1,7.35,2949
861,46-1041667_7-3750000p,46.1,7.38,2069.8
862,46-1041667_7-3958333p,46.1,7.4,1988
863,46-1041667_7-4166667p,46.1,7.42,2481.2
864,46-1041667_7-4375000p,46.1,7.44,2301
865,46-1041667_7-4583333p,46.1,7.46,2359.8
866,46-1041667_7-4791667p,46.1,7.48,1917.5
867,46-1041667_7-5000000p,46.1,7.5,1744
868,46-1041667_7-5208333p,46.1,7.52,2249.5
869,46-1041667_7-5416667p,46.1,7.54,2751.8
870,46-1041667_7-5625000p,46.1,7.56,2626.5
871,46-1041667_7-5833333p,46.1,7.58,2842.8
872,46-1041667_7-6041667p,46.1,7.6,2594
873,46-1041667_7-6250000p,46.1,7.63,2033.8
874,46-1041667_7-6458333p,46.1,7.65,2386
875,46-1041667_7-6666667p,46.1,7.67,2758.2
876,46-1041667_7-6875000p,46.1,7.69,3216
877,46-1041667_7-7083333p,46.1,7.71,3679.8
878,46-1041667_7-7291667p,46.1,7.73,3294.5
879,46-1041667_7-7500000p,46.1,7.75,2043
880,46-1041667_7-7708333p,46.1,7.77,1486.8
881,46-1041667_7-7916667p,46.1,7.79,2279.8
882,46-1041667_7-8125000p,46.1,7.81,3209
883,46-1041667_7-8333333p,46.1,7.83,3794
884,46-1041667_7-8541667p,46.1,7.85,4066
885,46-1041667_7-8750000p,46.1,7.88,2804.8
886,46-1041667_7-8958333p,46.1,7.9,2117.8
887,46-1041667_7-9166667p,46.1,7.92,2014.5
888,46-1041667_7-9375000p,46.1,7.94,1823.5
889,46-1041667_7-9583333p,46.1,7.96,2339.5
890,46-1041667_7-9791667p,46.1,7.98,2448.5
891,46-1041667_8-0000000p,46.1,8,2958
892,46-1041667_8-0208333p,46.1,8.02,3207.8
893,46-1041667_8-0416667p,46.1,8.04,2654.5
894,46-1041667_8-0625000p,46.1,8.06,2111.8
895,46-1041667_8-0833333p,46.1,8.08,1915
896,46-1041667_8-1041667p,46.1,8.1,2125
897,46-1041667_8-1250000p,46.1,8.13,2218.5
898,46-1041667_8-1458333p,46.1,8.15,1981.5
899,46-1041667_8-1666667p,46.1,8.17,1825.8
900,46-1041667_8-5625000p,46.1,8.56,930.8
901,46-1041667_8-5833333p,46.1,8.58,795.5
902,46-1041667_8-6041667p,46.1,8.6,1155
903,46-1041667_8-6250000p,46.1,8.63,1130
904,46-1041667_8-6458333p,46.1,8.65,1460
905,46-1041667_8-6666667p,46.1,8.67,817.8
906,46-1041667_8-6875000p,46.1,8.69,225
907,46-1041667_8-7083333p,46.1,8.71,193
908,46-1041667_8-7291667p,46.1,8.73,223.5
909,46-1041667_8-7500000p,46.1,8.75,540.2
910,46-1041667_8-7708333p,46.1,8.77,977.8
911,46-1041667_8-7916667p,46.1,8.79,1272
912,46-1041667_8-8125000p,46.1,8.81,1187.5
913,46-1041667_8-8333333p,46.1,8.83,1283
914,46-1041667_8-8541667p,46.1,8.85,1643
915,46-1041667_8-8750000p,46.1,8.88,1448.2
916,46-1041667_8-8958333p,46.1,8.9,968.8
917,46-1041667_8-9166667p,46.1,8.92,564.8
918,46-1041667_8-9375000p,46.1,8.94,913
919,46-1041667_8-9583333p,46.1,8.96,965.2
920,46-1041667_8-9791667p,46.1,8.98,1335.5
921,46-1041667_9-0000000p,46.1,9,1471.5
922,46-1041667_9-0208333p,46.1,9.02,1294.8
923,46-1041667_9-0416667p,46.1,9.04,1171
924,46-1041667_9-0625000p,46.1,9.06,1516.2
925,46-1041667_9-0833333p,46.1,9.08,1384.8
926,46-1041667_9-1041667p,46.1,9.1,1090.5
927,46-1041667_9-1250000p,46.1,9.13,1422.2
928,46-1041667_9-1458333p,46.1,9.15,1313
929,46-1250000_5-9375000p,46.13,5.94,439.5
930,46-1250000_5-9583333p,46.13,5.96,465
931,46-1250000_5-9791667p,46.13,5.98,462
932,46-1250000_6-0000000p,46.13,6,493.2
933,46-1250000_6-0208333p,46.13,6.02,514
934,46-1250000_6-0416667p,46.13,6.04,534.2
935,46-1250000_6-0625000p,46.13,6.06,543.5
936,46-1250000_6-0833333p,46.13,6.08,565.8
937,46-1250000_6-1041667p,46.13,6.1,605
938,46-1250000_6-1250000p,46.13,6.13,773.8
939,46-1250000_6-1458333p,46.13,6.15,1049
940,46-1250000_6-1666667p,46.13,6.17,1045.5
941,46-1250000_6-1875000p,46.13,6.19,743.5
942,46-1250000_6-2083333p,46.13,6.21,770.2
943,46-1250000_6-7500000p,46.13,6.75,1602.8
944,46-1250000_6-7708333p,46.13,6.77,1817.8
945,46-1250000_6-7916667p,46.13,6.79,2261.5
946,46-1250000_6-8125000p,46.13,6.81,2209
947,46-1250000_6-8333333p,46.13,6.83,1985.2
948,46-1250000_6-8541667p,46.13,6.85,1758
949,46-1250000_6-8750000p,46.13,6.88,2660.2
950,46-1250000_6-8958333p,46.13,6.9,2506.8
951,46-1250000_6-9166667p,46.13,6.92,2483.8
952,46-1250000_6-9375000p,46.13,6.94,2182.2
953,46-1250000_6-9583333p,46.13,6.96,2146
954,46-1250000_6-9791667p,46.13,6.98,1859
955,46-1250000_7-0000000p,46.13,7,984.5
956,46-1250000_7-0208333p,46.13,7.02,942.8
957,46-1250000_7-0416667p,46.13,7.04,591.8
958,46-1250000_7-0625000p,46.13,7.06,462.8
959,46-1250000_7-0833333p,46.13,7.08,456.2
960,46-1250000_7-1041667p,46.13,7.1,455
961,46-1250000_7-1250000p,46.13,7.13,869
962,46-1250000_7-1458333p,46.13,7.15,1422.8
963,46-1250000_7-1666667p,46.13,7.17,1683.8
964,46-1250000_7-1875000p,46.13,7.19,2130.2
965,46-1250000_7-2083333p,46.13,7.21,2041
966,46-1250000_7-2291667p,46.13,7.23,2005
967,46-1250000_7-2500000p,46.13,7.25,2290.2
968,46-1250000_7-2708333p,46.13,7.27,2515.8
969,46-1250000_7-2916667p,46.13,7.29,2208
970,46-1250000_7-3125000p,46.13,7.31,2193.2
971,46-1250000_7-3333333p,46.13,7.33,2828.5
972,46-1250000_7-3541667p,46.13,7.35,2727
973,46-1250000_7-3750000p,46.13,7.38,1779
974,46-1250000_7-3958333p,46.13,7.4,2097.8
975,46-1250000_7-4166667p,46.13,7.42,2594
976,46-1250000_7-4375000p,46.13,7.44,2264
977,46-1250000_7-4583333p,46.13,7.46,1667.2
978,46-1250000_7-4791667p,46.13,7.48,1429.5
979,46-1250000_7-5000000p,46.13,7.5,2122.5
980,46-1250000_7-5208333p,46.13,7.52,2522.8
981,46-1250000_7-5416667p,46.13,7.54,2702
982,46-1250000_7-5625000p,46.13,7.56,2403.8
983,46-1250000_7-5833333p,46.13,7.58,3009.5
984,46-1250000_7-6041667p,46.13,7.6,2687.5
985,46-1250000_7-6250000p,46.13,7.63,2158.2
986,46-1250000_7-6458333p,46.13,7.65,2672
987,46-1250000_7-6666667p,46.13,7.67,3070.2
988,46-1250000_7-6875000p,46.13,7.69,3533.5
989,46-1250000_7-7083333p,46.13,7.71,3636.2
990,46-1250000_7-7291667p,46.13,7.73,3418
991,46-1250000_7-7500000p,46.13,7.75,2392
992,46-1250000_7-7708333p,46.13,7.77,1511.5
993,46-1250000_7-7916667p,46.13,7.79,2044.8
994,46-1250000_7-8125000p,46.13,7.81,2914.2
995,46-1250000_7-8333333p,46.13,7.83,3756.2
996,46-1250000_7-8541667p,46.13,7.85,3802.5
997,46-1250000_7-8750000p,46.13,7.88,3116.5
998,46-1250000_7-8958333p,46.13,7.9,2464.5
999,46-1250000_7-9166667p,46.13,7.92,1885.8
1000,46-1250000_7-9375000p,46.13,7.94,1943.8
1001,46-1250000_7-9583333p,46.13,7.96,2874.8
1002,46-1250000_7-9791667p,46.13,7.98,3059
1003,46-1250000_8-0000000p,46.13,8,3255
1004,46-1250000_8-0208333p,46.13,8.02,3131.8
1005,46-1250000_8-0416667p,46.13,8.04,2648.8
1006,46-1250000_8-0625000p,46.13,8.06,2162
1007,46-1250000_8-0833333p,46.13,8.08,2282.5
1008,46-1250000_8-1041667p,46.13,8.1,2369.5
1009,46-1250000_8-1250000p,46.13,8.13,1759.2
1010,46-1250000_8-1458333p,46.13,8.15,1476.8
1011,46-1250000_8-1666667p,46.13,8.17,1194.8
1012,46-1250000_8-1875000p,46.13,8.19,986.2
1013,46-1250000_8-5625000p,46.13,8.56,1378.8
1014,46-1250000_8-5833333p,46.13,8.58,1354
1015,46-1250000_8-6041667p,46.13,8.6,1452.5
1016,46-1250000_8-6250000p,46.13,8.63,1729
1017,46-1250000_8-6458333p,46.13,8.65,1830.5
1018,46-1250000_8-6666667p,46.13,8.67,1150
1019,46-1250000_8-6875000p,46.13,8.69,424.8
1020,46-1250000_8-7083333p,46.13,8.71,193
1021,46-1250000_8-7291667p,46.13,8.73,193
1022,46-1250000_8-7500000p,46.13,8.75,197
1023,46-1250000_8-7708333p,46.13,8.77,390.8
1024,46-1250000_8-7916667p,46.13,8.79,788.5
1025,46-1250000_8-8125000p,46.13,8.81,1272.5
1026,46-1250000_8-8333333p,46.13,8.83,1185.8
1027,46-1250000_8-8541667p,46.13,8.85,1403.5
1028,46-1250000_8-8750000p,46.13,8.88,1417.2
1029,46-1250000_8-8958333p,46.13,8.9,958.5
1030,46-1250000_8-9166667p,46.13,8.92,592
1031,46-1250000_8-9375000p,46.13,8.94,753
1032,46-1250000_8-9583333p,46.13,8.96,798
